#,Swift_BAT_name,BAT_ra,BAT_dec,SNR,COUNTERPART_NAME,OTHER_NAME,CTPT_RA,CTPT_DEC,Flux_BAT,FLUX_LO,FLUX_HI,CONTA,index_BAT,GAMM2,GAMM3,CHI_SQ_R,REDSHIF,LUM,ASSOC_STREN,CL2,Type_BAT
1353,SWIFTJ0929.5+3516,142.366,35.162,4.94,SWIFTJ0929.5+3516,,142.3662,35.1619,10.13,7.50,13.54,0.0,1.55,0.97,2.17,0.40,,,,11,U1
1354,SWIFTJ0930.1+4987,142.523,49.878,5.78,2MASSJ09303759+4950256,,142.6566,49.8404,7.44,5.73,9.66,0.0,2.59,2.09,3.23,1.70,0.1867,44.87,,80,BeamedAGN
1355,SWIFTJ0934.0-1721,143.587,-17.337,5.64,2MASSJ09343014-1721215,,143.6258,-17.3559,7.93,5.96,10.48,0.0,2.73,2.01,3.89,0.40,0.2499,45.18,,80,BeamedAGN
1356,SWIFTJ0941.2-3846,145.296,-38.768,5.71,2MASXJ09410102-3847509,,145.2543,-38.7975,11.73,9.02,15.24,0.0,1.81,1.22,2.50,0.40,0.0648,44.08,,50,Sy2
1357,SWIFTJ0943.1-4147,145.747,-41.849,5.57,ESO315-G020,,145.5920,-41.8158,13.25,9.76,16.16,0.0,1.43,0.87,2.02,0.30,0.0162,42.89,,70,UnknownAGN
1358,SWIFTJ0945.4+0253,146.344,2.532,4.98,SWIFTJ0945.4+0253,,146.3440,2.5322,13.23,9.60,16.26,0.0,1.44,0.92,1.99,0.60,,,,13,U3
1359,SWIFTJ0947.3+1345,146.780,13.762,5.27,2MASXJ09471846+1345207,,146.8270,13.7558,9.63,6.69,12.09,0.0,1.92,1.32,2.64,0.90,0.0739,44.11,,50,Sy1.9
1360,SWIFTJ0949.1+4057,147.274,40.574,6.44,SWIFTJ0949.1+4057,,147.2741,40.5736,7.26,5.19,9.03,0.0,2.46,1.75,3.44,1.90,,,,14,confusedsource
1361,SWIFTJ0954.7+3725,148.680,37.442,5.63,IC2515,,148.6642,37.4086,9.89,7.57,11.90,0.0,1.80,1.23,2.46,0.40,0.0193,42.92,,50,Sy2
1362,SWIFTJ0958.2-5732,149.549,-57.532,5.58,SWIFTJ0958.2-5732,,149.6467,-57.4901,7.51,5.71,9.06,0.0,2.65,2.07,3.44,0.80,,,,12,U2
1363,SWIFTJ0959.5-2828,149.864,-28.290,5.13,NGC3089,,149.9028,-28.3314,6.96,4.98,8.65,0.0,2.78,1.97,4.12,0.20,0.0090,42.10,,50,Sy2candidate
1364,SWIFTJ1002.2+0300,150.539,3.002,4.87,IC588,,150.5293,3.0577,8.53,5.94,10.77,0.0,2.01,1.39,2.77,0.70,0.0235,43.03,,50,Sy2
1365,SWIFTJ1005.3-6289,151.318,-62.897,5.24,2MASXJ10051382-6252029,,151.3075,-62.8674,10.09,7.64,12.21,0.0,1.83,1.36,2.37,1.30,,,,70,UnknownAGN
1366,SWIFTJ1013.2-8529,151.665,-85.379,5.70,SWIFTJ1013.2-8529,,151.6654,-85.3794,6.86,4.79,9.12,0.0,2.30,1.64,3.19,0.70,,,,11,U1
1367,SWIFTJ1008.6+3735,152.231,37.583,4.88,SWIFTJ1008.6+3735,,152.2309,37.5833,4.12,1.93,6.58,0.0,2.41,1.20,4.93,0.40,,,,14,confusedsource
1368,SWIFTJ1011.8+2307,152.939,23.093,5.29,UGC05498NED01,,153.0153,23.0854,9.44,6.99,12.09,0.0,1.92,1.35,2.61,0.40,0.0209,42.97,,60,LINER
1369,SWIFTJ1017.8+7340,154.445,73.407,5.18,NGC3147,,154.2235,73.4007,8.19,5.89,10.69,0.0,1.83,1.14,2.74,1.20,0.0093,42.20,,50,Sy2
1370,SWIFTJ1019.5+6389,154.863,63.898,5.35,Mrk141,,154.8023,63.9674,7.47,5.48,10.03,0.0,2.21,1.56,3.09,0.80,0.0417,43.48,,40,Sy1.5
1371,SWIFTJ1024.7-2355,156.169,-23.553,5.70,ESO500-34,,156.1310,-23.5530,13.81,10.56,17.89,0.0,1.74,1.22,2.33,0.90,0.0122,42.66,,50,Sy2
1372,SWIFTJ1025.7+6725,156.432,67.250,5.30,SWIFTJ1025.7+6725,,156.4323,67.2505,6.51,4.66,8.87,0.0,2.42,1.89,3.04,2.40,,,,13,U3
1373,SWIFTJ1036.9-1135,159.219,-11.355,5.21,2MASXJ10370374-1126248,,159.2657,-11.4402,10.98,7.79,15.01,0.0,1.74,0.90,2.82,1.60,0.0516,43.84,,40,Sy1
1374,SWIFTJ1042.2-4767,160.547,-47.673,5.95,LCS1J1041-4740,,160.4360,-47.6667,11.89,9.07,15.45,0.0,1.88,1.35,2.49,1.00,2.5580,47.80,,80,BeamedAGN
1375,SWIFTJ1044.8+8091,161.189,80.916,6.09,[HB89]1039+811,,161.0961,80.9110,11.73,8.83,13.78,0.0,1.67,1.28,2.10,3.50,1.2600,47.04,,80,BeamedAGN
1376,SWIFTJ1046.7+5469,161.679,54.698,5.16,SWIFTJ1046.7+5469,,161.6795,54.6977,9.97,7.08,12.02,0.0,1.49,0.85,2.11,0.80,,,,13,U3
1377,SWIFTJ1048.6-3901,162.172,-39.027,7.06,2MASXJ10483385-3902375,,162.1408,-39.0440,10.95,8.25,12.86,0.0,2.37,1.86,3.01,0.60,0.0447,43.71,,70,UnknownAGN
1378,SWIFTJ1057.6-4765,164.394,-47.660,6.72,ESO264-G052,,164.3079,-47.6698,14.35,10.98,16.74,0.0,1.78,1.34,2.27,0.10,0.0156,42.90,,50,Sy1.9
1379,SWIFTJ1057.8-3049,164.445,-30.500,4.85,2MASXJ10574908-3029479,,164.4546,-30.4967,6.86,4.85,8.83,0.0,2.69,1.87,4.14,0.80,0.0323,43.22,,50,Sy2candidate
1380,SWIFTJ1101.4-5152,165.339,-51.849,5.33,2MASXJ11012138-5149100,,165.3390,-51.8194,7.02,5.35,8.67,0.0,2.96,2.32,3.87,1.60,,,,70,UnknownAGN
1381,SWIFTJ1104.8+7689,166.201,76.893,5.57,PG1100+772,,166.0570,76.9828,6.04,4.48,7.58,0.0,2.65,2.00,3.58,0.90,0.3115,45.28,,40,Sy1
1382,SWIFTJ1105.4+0200,166.345,2.009,5.43,SWIFTJ1105.4+0200,,166.3449,2.0094,15.64,12.25,18.80,0.0,1.27,0.72,1.86,1.90,,,,13,U3
1383,SWIFTJ1107.3+4824,166.830,48.247,5.87,SWIFTJ1107.3+4824,,166.8304,48.2470,5.63,4.21,6.97,0.0,3.01,2.26,4.10,0.50,,,,13,U3
1384,SWIFTJ1107.8+7107,166.943,71.118,5.31,SWIFTJ1107.8+7107,,166.9429,71.1181,6.18,4.28,8.04,0.0,2.45,1.63,3.77,0.70,,,,11,U1
1385,SWIFTJ1117.1+4419,169.270,44.200,4.92,PG1114+445,,169.2767,44.2259,6.00,4.10,7.85,0.0,2.36,1.69,3.29,0.80,0.1439,44.52,,40,Sy1
1386,SWIFTJ1117.2-2901,169.305,-29.020,6.05,CTS0011,,169.2676,-29.0424,7.69,5.82,9.54,0.0,3.15,2.48,4.10,0.70,0.0705,43.97,,40,Sy1
1387,SWIFTJ1118.0+4794,169.745,47.942,6.63,SWIFTJ1118.0+4794,,169.7449,47.9423,6.80,4.72,8.81,0.0,2.15,1.60,2.88,1.80,,,,11,U1
1388,SWIFTJ1119.6+2136,169.900,21.368,6.55,PG1116+215,,169.7862,21.3217,9.94,8.34,11.86,0.0,2.15,1.64,2.78,1.20,0.1765,44.94,,40,Sy1
1389,SWIFTJ1121.1-0529,170.287,-5.480,5.47,2MASXJ11211875-0523349,,170.3281,-5.3931,11.45,9.30,14.00,0.0,1.88,1.35,2.49,0.50,0.0302,43.38,,70,UnknownAGN
1390,SWIFTJ1127.6-2912,171.858,-29.216,6.33,ESO439-G009,,171.8476,-29.2576,14.39,11.95,17.26,0.0,1.68,1.20,2.22,1.70,0.0239,43.27,,50,Sy2
1391,SWIFTJ1127.7-5335,171.934,-53.359,6.52,2MASXJ11273392-5320270,,171.8914,-53.3408,11.30,9.45,13.51,0.0,2.15,1.66,2.77,0.70,,,,70,UnknownAGN
1392,SWIFTJ1130.9+6887,172.737,68.877,7.29,2MASXJ11310476+6851528,,172.7698,68.8647,9.82,8.02,12.23,0.0,2.17,1.67,2.77,0.50,0.0430,43.63,,40,Sy1
1393,SWIFTJ1144.8+6151,176.209,61.518,5.39,SWIFTJ1144.8+6151,,176.2088,61.5181,7.94,6.12,10.44,0.0,1.98,1.45,2.60,0.70,,,,13,U3
1394,SWIFTJ1146.7+7437,176.683,74.376,6.53,2MASXJ11462959+7421289,,176.6235,74.3584,11.72,9.41,14.80,0.0,1.59,1.05,2.19,0.60,0.0560,43.94,,50,Sy2
1395,SWIFTJ1148.1+0946,176.996,9.804,5.51,2MASXJ11475362+0945524,,176.9734,9.7647,10.06,7.67,13.26,0.0,1.88,1.29,2.57,0.90,0.0950,44.36,,50,Sy2
1396,SWIFTJ1153.0+3311,178.220,33.089,6.32,7C1150+3324,,178.2163,33.1219,10.08,7.96,12.92,0.0,1.83,1.36,2.37,1.10,1.3976,47.08,,80,BeamedAGN
1397,SWIFTJ1153.9+5848,178.471,58.489,6.27,SWIFTJ1153.9+5848,,178.4707,58.4886,8.46,6.69,10.28,0.0,2.18,1.70,2.74,1.10,,,,13,U3
1398,SWIFTJ1159.7+2923,179.933,29.231,4.84,FBQSJ1159+2914,,179.8826,29.2455,7.49,5.25,9.79,0.0,1.84,1.25,2.54,1.10,0.7247,46.25,,80,BeamedAGN
1399,SWIFTJ1207.8+4311,181.948,43.118,7.02,NGC4117,,181.9421,43.1264,12.89,10.66,15.16,0.0,1.63,1.20,2.09,0.40,0.0031,41.44,,50,Sy2
1400,SWIFTJ1215.0+0504,183.778,5.074,6.20,2MASXJ12150077+0500512,,183.7532,5.0143,7.87,6.33,9.66,0.0,2.73,2.13,3.56,1.00,0.0782,44.07,,40,Sy1.8
1401,SWIFTJ1216.1+5050,184.025,50.793,5.89,Mrk1469,,184.0295,50.8250,8.88,7.21,10.83,0.0,1.84,1.27,2.51,0.20,0.0308,43.29,,40,Sy1.5
1402,SWIFTJ1220.2+0202,185.041,1.997,5.87,[HB89]1217+023,,185.0495,2.0617,8.03,6.33,10.01,0.0,2.53,1.91,3.41,0.70,0.2404,45.14,,80,BeamedAGN
1403,SWIFTJ1224.1+4073,186.013,40.731,5.68,SDSSJ122358.97+404409.3,,185.9958,40.7359,9.41,7.65,11.47,0.0,1.80,1.35,2.30,2.50,0.0968,44.35,,40,Sy1
1404,SWIFTJ1228.1-0940,187.034,-9.403,5.57,NVSSJ122810-092702,,187.0421,-9.4512,11.41,9.00,14.20,0.0,1.94,1.42,2.58,1.10,,,,12,U2
1405,SWIFTJ1228.9-2967,187.237,-29.680,5.02,SWIFTJ1228.9-2967,,187.2375,-29.6799,10.65,7.81,13.17,0.0,1.86,1.21,2.67,0.40,,,,13,U3
1406,SWIFTJ1231.3+7073,187.837,70.734,5.97,RXJ1231.6+7044,,187.9018,70.7373,8.90,7.04,10.56,0.0,2.00,1.46,2.65,0.30,0.2080,45.05,,40,Sy1
1407,SWIFTJ1232.5+3634,188.121,36.346,5.12,SWIFTJ1232.5+3634,,188.1208,36.3455,6.40,4.85,7.80,0.0,2.42,1.78,3.31,0.30,,,,13,U3
1408,SWIFTJ1233.8-1931,188.440,-19.314,5.16,SWIFTJ1233.8-1931,,188.4397,-19.3135,12.22,9.36,14.77,0.0,1.81,1.32,2.36,2.00,,,,13,U3
1409,SWIFTJ1237.5+1182,189.381,11.823,5.02,NGC4579,,189.4313,11.8181,8.27,6.13,10.96,0.0,2.02,1.35,2.86,0.90,0.0051,41.67,,50,Sy1.9
1410,SWIFTJ1238.4+5349,189.597,53.492,5.33,SDSSJ123807.76+532555.9,,189.5324,53.4322,8.47,6.56,10.86,0.0,1.74,1.12,2.41,0.70,0.3475,45.54,,40,Sy1
1411,SWIFTJ1253.5-4876,193.386,-48.762,6.78,NGC4785,,193.3639,-48.7492,15.71,13.15,18.85,0.0,1.84,1.49,2.21,3.20,0.0123,42.72,,50,Sy2
1412,SWIFTJ1254.9+1165,193.729,11.653,6.51,SWIFTJ1254.9+1165,,193.7287,11.6531,13.24,10.81,16.24,0.0,1.72,1.23,2.28,0.50,,,,13,U3
1413,SWIFTJ1300.5-0759,195.073,-8.016,5.21,MCG-01-33-063,,195.0796,-8.0874,6.80,4.44,9.27,0.0,2.30,1.51,3.54,0.90,0.0263,43.03,,70,UnknownAGN
1414,SWIFTJ1302.3-6385,195.580,-63.855,12.06,2XMMJ130247.6-635008,,195.6979,-63.8355,19.54,15.58,23.66,0.0,1.20,0.62,1.74,0.50,,,,180,HMXB
1415,SWIFTJ1303.4-1342,195.804,-13.672,7.20,2MASXJ13032223-1341332,,195.8426,-13.6927,16.81,13.87,19.88,0.0,1.83,1.45,2.27,1.50,0.0467,43.94,,40,Sy1.2
1416,SWIFTJ1304.5-5651,196.121,-56.515,5.84,IGRJ13045-5630,,196.1312,-56.5152,11.56,9.12,14.10,0.0,2.05,1.51,2.67,0.80,,,,80,BeamedAGN
1417,SWIFTJ1306.4-7603,196.611,-76.043,5.07,2MASXJ13071558-7602451,,196.8150,-76.0459,7.33,5.34,9.11,0.0,2.51,1.75,3.74,1.20,0.1833,44.84,,40,Sy1
1418,SWIFTJ1307.2-7049,196.805,-70.490,15.53,MAXIJ1305-704,,196.7352,-70.4514,9.61,0.00,20.95,0.0,1.57,0.00,0.00,0.60,,,,200,XRB
1419,SWIFTJ1310.1-1719,197.536,-17.192,6.16,2MASXJ13100789-1711398,,197.5328,-17.1944,16.74,13.31,19.83,0.0,1.64,1.15,2.15,0.80,0.0254,43.39,,50,Sy2candidate
1420,SWIFTJ1320.5+6022,200.115,60.225,6.20,SBS1318+605,,200.1781,60.2571,9.54,7.43,11.47,0.0,1.79,1.35,2.29,0.90,0.1000,44.38,,40,Sy1.5
1421,SWIFTJ1320.7-7022,200.181,-70.225,5.29,1RXSJ132032.3-701451,,200.1346,-70.2475,7.61,5.51,9.56,0.0,2.65,2.01,3.60,0.90,,,,110,star
1422,SWIFTJ1324.8-6325,201.199,-63.250,5.34,CXOJ132430.3-631349,,201.1263,-63.2305,9.03,6.60,11.27,0.0,2.39,1.78,3.19,0.30,,,,190,LMXB
1423,SWIFTJ1325.2-3279,201.298,-32.791,5.70,SWIFTJ1325.2-3279,,201.2977,-32.7908,10.86,8.03,13.48,0.0,2.36,1.82,3.04,1.20,,,,13,U3
1424,SWIFTJ1327.0-2798,201.997,-27.989,5.58,SWIFTJ1327.0-2798,,201.9974,-27.9888,11.09,7.98,13.98,0.0,2.11,1.58,2.77,1.30,,,,13,U3
1425,SWIFTJ1329.9+4719,202.482,47.197,5.98,NGC5194,,202.4696,47.1952,13.26,10.52,15.80,0.0,1.30,0.83,1.78,0.60,0.0015,40.84,,50,Sy2
1426,SWIFTJ1334.1-3842,203.521,-38.428,5.95,SWIFTJ1334.1-3842,,203.5212,-38.4285,17.62,14.49,21.34,0.0,1.45,1.00,1.90,0.50,,,,13,U3
1427,SWIFTJ1339.6+5581,204.911,55.813,6.12,2MASXJ13393399+5546137,,204.8916,55.7706,6.86,5.36,8.52,0.0,2.50,1.94,3.24,1.80,0.1230,44.43,,40,Sy1
1428,SWIFTJ1340.9-2808,205.248,-28.127,5.85,SWIFTJ1340.9-2808,,205.2482,-28.1273,13.10,10.35,16.35,0.0,1.99,1.51,2.55,0.90,,,,11,U1
1429,SWIFTJ1343.1+8038,205.738,80.634,5.44,2MASXJ13435300+8035495,,205.9706,80.5970,12.91,10.41,15.87,0.0,1.31,0.72,1.87,0.60,0.0449,43.79,,70,UnknownAGN
1430,SWIFTJ1344.7+5588,206.182,55.882,4.90,Mrk273,,206.1755,55.8868,5.18,3.70,6.74,0.0,2.60,1.83,3.82,0.50,0.0378,43.24,,50,Sy2
1431,SWIFTJ1345.5+5352,206.371,53.530,4.95,SBS1343+537,,206.4390,53.5479,5.94,3.94,7.38,0.0,2.26,1.61,3.24,0.90,0.1354,44.46,,80,BeamedAGN
1432,SWIFTJ1349.2+4441,207.276,44.674,5.27,SDSSJ134908.40+444129.7,,207.2850,44.6916,11.06,8.10,13.12,0.0,1.39,0.84,1.98,0.80,,,,40,Sy1
1433,SWIFTJ1349.1+2658,207.279,26.588,4.92,Abell1795,,207.2208,26.5956,4.89,3.62,5.93,0.0,3.93,2.95,5.65,0.20,,,,30,GalaxyCluster
1434,SWIFTJ1350.3-0028,207.573,-0.461,5.56,SWIFTJ1350.3-0028,,207.5729,-0.4613,11.18,7.91,13.47,0.0,1.99,1.43,2.63,1.20,,,,11,U1
1435,SWIFTJ1357.0+1929,209.253,19.290,4.91,[HB89]1354+195,,209.2685,19.3187,8.67,5.92,10.61,0.0,2.02,1.38,2.87,1.20,0.7200,46.30,,80,BeamedAGN
1436,SWIFTJ1400.2+0503,210.056,5.012,6.11,CGCG046-033,,210.0768,5.0451,12.57,9.90,15.81,0.0,1.85,1.43,2.33,1.60,0.0343,43.53,,40,Sy1
1437,SWIFTJ1408.2-6194,212.038,-61.943,8.40,MAXIJ1409-619,,212.0107,-61.9834,11.66,9.88,13.82,0.0,3.15,2.60,3.83,1.40,,,,150,Pulsar
1438,SWIFTJ1410.7+1947,212.719,19.820,6.89,1RXSJ141117.0+194438,,212.8196,19.7443,9.41,7.33,11.95,0.0,2.20,1.69,2.87,0.40,0.2378,45.20,,40,Sy1
1439,SWIFTJ1416.5-3671,214.137,-36.710,5.23,PKS1413-36,,214.1381,-36.6819,14.71,11.53,18.58,0.0,1.60,1.08,2.16,1.40,0.0747,44.30,,50,Sy2candidate
1440,SWIFTJ1419.0-1323,214.755,-13.239,6.25,[HB89]1416-129,,214.7659,-13.1791,13.86,9.82,17.72,0.0,2.04,1.49,2.68,0.40,0.1289,44.78,,40,Sy1.2
1441,SWIFTJ1419.1+0790,214.771,7.906,5.46,SDSSJ141908.31+075449.6,,214.7846,7.9138,12.67,8.73,16.43,0.0,1.67,1.18,2.21,1.20,0.0561,43.98,,40,Sy1
1442,SWIFTJ1419.2+6807,214.798,68.078,5.61,2PBCJ1419.2+6804,,214.7079,68.0694,8.88,6.01,11.61,0.0,1.90,1.34,2.56,0.60,0.0770,44.11,,40,Sy1.5
1443,SWIFTJ1420.1-1929,214.954,-19.546,6.75,PKS1417-19,,214.9572,-19.4737,16.59,12.14,20.85,0.0,1.77,1.29,2.31,0.20,0.1200,44.79,,40,Sy1.5
1444,SWIFTJ1423.1-8548,215.777,-85.487,5.21,SWIFTJ1423.1-8548,,215.7768,-85.4866,10.47,6.47,14.28,0.0,1.36,0.62,2.10,0.50,,,,13,U3
1445,SWIFTJ1428.1+1729,217.254,17.354,6.62,SDSSJ142846.71+172353.1,,217.1946,17.3981,11.99,9.28,14.56,0.0,1.85,1.36,2.41,0.80,0.1037,44.52,,40,Sy1
1446,SWIFTJ1429.8-4199,217.447,-41.999,5.70,IGRJ14301-4158,,217.5507,-41.9754,11.98,8.88,14.91,0.0,1.97,1.30,2.81,0.40,0.0386,43.62,,50,Sy2
1447,SWIFTJ1430.4+1363,217.607,13.635,5.46,2MASXJ14302986+1339117,,217.6245,13.6533,9.87,7.30,12.32,0.0,2.11,1.47,2.92,1.10,0.0852,44.25,,50,Sy2
1448,SWIFTJ1430.6+4211,217.648,42.111,4.98,B31428+422,,217.5989,42.0768,9.90,7.32,12.36,0.0,1.56,0.99,2.18,0.30,4.7150,48.35,,80,BeamedAGN
1449,SWIFTJ1431.7+1472,217.931,14.727,6.71,SWIFTJ1431.7+1472,,217.9312,14.7270,13.88,10.93,16.69,0.0,1.63,1.14,2.16,0.30,,,,13,U3
1450,SWIFTJ1442.9+5206,220.730,52.064,4.90,3C303,,220.7616,52.0270,5.70,3.84,7.43,0.0,2.39,1.70,3.36,0.60,0.1412,44.48,,40,Sy1
1451,SWIFTJ1447.5-6327,221.884,-63.279,5.43,IGRJ14471-6319,,221.8120,-63.2887,8.60,6.25,10.85,0.0,2.36,1.66,3.24,1.00,0.0380,43.46,,50,Sy2
1452,SWIFTJ1448.2-8033,222.042,-80.552,4.96,SWIFTJ1448.2-8033,,222.0417,-80.5517,6.46,4.50,8.28,0.0,2.70,2.01,3.74,0.80,,,,11,U1
1453,SWIFTJ1448.2-6532,222.052,-65.539,5.46,SWIFTJ1448.2-6532,,222.0519,-65.5385,8.59,6.08,10.86,0.0,2.46,1.82,3.33,1.20,,,,11,U1
1454,SWIFTJ1503.7-6028,225.930,-60.281,5.32,SWIFTJ1503.7-6028,,226.0675,-60.3559,7.80,5.65,9.68,0.0,2.92,2.23,3.85,0.80,,,,12,U2
1455,SWIFTJ1503.7+6850,225.933,68.840,5.75,SWIFTJ1503.7+6850,,225.9328,68.8396,7.83,5.50,9.95,0.0,2.08,1.59,2.69,2.10,,,,11,U1
1456,SWIFTJ1515.0-4021,228.695,-40.427,5.13,ESO328-IG036NED01,,228.7031,-40.3647,10.65,8.10,13.40,0.0,2.20,1.73,2.79,2.20,0.0238,43.14,,40,Sy1
1457,SWIFTJ1516.5+0016,229.113,0.164,6.14,CGCG021-063,,229.1676,0.2505,10.39,8.12,12.86,0.0,2.59,1.92,3.50,1.40,0.0525,43.83,,80,BeamedAGN
1458,SWIFTJ1518.8+2085,229.704,20.855,5.60,UGC09813,,229.7424,20.8154,9.19,6.98,11.59,0.0,2.21,1.69,2.86,0.90,0.0418,43.58,,50,Sy2
1459,SWIFTJ1521.6+3204,230.391,32.044,5.99,SWIFTJ1521.6+3204,,230.3911,32.0445,10.81,8.45,13.34,0.0,1.75,1.10,2.60,2.00,,,,13,U3
1460,SWIFTJ1527.9+0621,231.977,6.210,6.15,SDSSJ152753.80+061018.9,,231.9742,6.1719,15.50,12.56,18.72,0.0,1.72,1.23,2.23,0.70,0.1740,45.12,,40,Sy1
1461,SWIFTJ1531.3+0727,232.828,7.434,5.20,NGC5940,,232.8253,7.4578,12.85,10.04,15.93,0.0,1.81,1.30,2.37,0.50,0.0339,43.53,,40,Sy1
1462,SWIFTJ1534.5+6258,233.573,63.029,5.18,Gaia15aai,,233.5552,62.9828,6.88,5.00,8.92,0.0,2.10,1.51,2.89,1.10,0.0850,44.09,,70,UnknownAGN
1463,SWIFTJ1536.5+6177,234.128,61.774,5.45,2MASXJ15362768+6146419,,234.1157,61.7782,6.82,5.12,8.66,0.0,2.35,1.69,3.25,1.20,0.1730,44.75,,50,Sy2
1464,SWIFTJ1540.5+1416,235.074,14.272,7.71,SDSSJ154012.96+141643.2,,235.0540,14.2787,11.88,5.42,17.13,0.0,2.22,1.02,4.11,0.10,0.0495,43.84,,50,Sy1.9
1465,SWIFTJ1541.4-5053,235.355,-50.535,4.97,CXOUJ154126.4-502823,,235.3602,-53.1377,12.09,9.04,14.33,0.0,1.81,1.22,2.45,0.20,,,,70,UnknownAGN
1466,SWIFTJ1542.3+1834,235.602,18.558,5.93,2MASXJ15421387+1835005,,235.5580,18.5834,12.06,9.11,14.21,0.0,1.82,1.28,2.44,1.10,0.0724,44.19,,40,Sy1
1467,SWIFTJ1543.1-5657,235.779,-56.572,9.16,SWIFTJ1543.1-5657,,235.7789,-56.5722,6.32,4.19,8.13,0.0,2.64,1.85,3.66,1.10,,,,11,U1
1468,SWIFTJ1543.4-5624,235.843,-56.248,7.90,MAXIJ1543-564,,235.8222,-56.4134,13.83,12.06,15.18,0.0,3.32,2.71,4.13,4.40,,,,200,XRB
1469,SWIFTJ1548.6-3211,237.160,-32.113,5.67,ESO450-16,,237.1802,-32.1199,14.23,10.91,16.80,0.0,1.91,1.49,2.38,1.70,0.0489,43.90,,50,Sy2candidate
1470,SWIFTJ1554.9-3757,238.726,-37.570,6.21,IGRJ15549-3740,,238.6948,-37.6387,14.33,11.05,16.86,0.0,1.88,1.44,2.36,1.40,0.0192,43.08,,50,Sy2
1471,SWIFTJ1608.8+1229,242.206,12.298,5.57,Mrk871,,242.1515,12.3309,11.31,8.08,13.81,0.0,1.89,1.31,2.56,0.60,0.0337,43.47,,40,Sy1
1472,SWIFTJ1609.9-6371,242.467,-63.717,5.60,SWIFTJ1609.9-6371,,242.4667,-63.7169,7.42,5.42,8.95,0.0,3.10,2.36,4.22,0.30,,,,13,U3
1473,SWIFTJ1613.1-0536,243.271,-5.368,6.62,2MASXJ16125120-0521173,,243.2134,-5.3549,14.62,12.37,17.20,0.0,2.19,1.71,2.75,0.20,0.0309,43.51,,50,Sy2candidate
1474,SWIFTJ1614.1+2606,243.534,26.062,5.71,[HB89]1612+261,,243.5550,26.0712,10.16,8.19,12.44,0.0,2.12,1.57,2.77,0.40,0.1310,44.66,,40,Sy1.5
1475,SWIFTJ1614.5-6090,243.620,-60.907,9.99,Abell3627,,243.5938,-60.8686,9.66,8.61,10.88,0.0,4.57,3.77,5.66,1.60,,,,30,GalaxyCluster
1476,SWIFTJ1615.9-0612,243.972,-6.123,5.86,Abell2163,,243.8922,-6.1240,8.60,7.18,10.23,0.0,3.65,2.74,4.94,0.40,,,,30,GalaxyCluster
1477,SWIFTJ1617.7+0612,244.422,6.122,7.47,1AXGJ161746+0603,,244.4402,6.0649,15.25,13.25,17.83,0.0,2.24,1.79,2.76,0.10,0.0379,43.71,,40,Sy1.5
1478,SWIFTJ1617.7+6705,244.443,67.130,4.80,1RXSJ161801.6+670405,,244.5012,67.0664,8.37,6.54,10.74,0.0,1.68,1.12,2.32,1.00,,,,70,UnknownAGN
1479,SWIFTJ1617.9-5403,244.550,-54.086,7.13,SWIFTJ1617.9-5403,,244.5321,-54.1037,17.04,14.86,19.85,0.0,1.71,1.27,2.17,0.20,,,,12,U2
1480,SWIFTJ1624.5-3317,246.114,-33.173,6.37,2MASXJ16242022-3311067,,246.0842,-33.1852,11.29,9.59,13.49,0.0,2.51,2.03,3.09,1.80,,,,70,UnknownAGN
1481,SWIFTJ1628.2+3614,247.044,36.150,6.98,MCG+06-36-044,,246.9641,36.1556,10.53,8.89,12.64,0.0,2.18,1.72,2.74,3.40,0.0316,43.38,,50,Sy2
1482,SWIFTJ1629.2-4609,247.292,-46.096,5.52,CXOJ162912.8-460250,,247.3036,-46.0475,11.37,9.23,13.60,0.0,2.38,1.86,3.01,1.80,,,,190,LMXB
1483,SWIFTJ1635.8-4756,248.958,-47.566,5.83,SGR1627-41,,248.9661,-47.5898,13.84,10.12,17.75,0.0,1.81,1.09,2.62,0.10,,,,230,Gamma-raysource
1484,SWIFTJ1635.9-4742,248.967,-47.423,8.17,IGRJ16358-4726,,248.9742,-47.4280,3.90,0.33,7.36,0.0,2.06,0.00,0.00,0.40,,,,150,Pulsar
1485,SWIFTJ1638.5-2095,249.621,-20.951,8.12,IGRJ16385-2057,,249.6288,-20.9235,20.34,17.73,23.09,0.0,1.89,1.54,2.27,0.40,0.0264,43.51,,40,Sy1
1486,SWIFTJ1641.4-2010,250.343,-20.108,6.27,SWIFTJ1641.4-2010,,250.3430,-20.1084,15.23,12.92,17.61,0.0,1.90,1.34,2.51,2.30,,,,11,U1
1487,SWIFTJ1643.4+0986,250.849,9.862,6.59,CGCG081-001,,250.8074,9.9044,12.00,9.98,14.07,0.0,2.38,1.92,2.94,1.20,0.0473,43.80,,70,UnknownAGN
1488,SWIFTJ1648.6-2313,252.153,-23.136,16.48,SWIFTJ1648.6-2313,,252.1532,-23.1356,8.97,4.71,13.36,0.0,1.29,0.00,2.21,5.60,,,,11,U1
1489,SWIFTJ1649.3-1739,252.336,-17.659,6.25,ESO586-G004,,252.3375,-17.6446,10.74,9.07,12.47,0.0,2.85,2.26,3.62,0.30,0.0229,43.11,,70,UnknownAGN
